Id,Label,Tweet Text
1299543518197641221,2,@SrBachchan Sir....due to covid19 I had lost my job.....pls help me to secure a job....sir your one RECOMMENDATION can change my whole life....
1296912788355416064,3,"@SteveMcTowlie @OurUnitedLeft No Peoples Bailout, Covid 19, Cares Act &amp; Evictions; What you need to know. https://t.co/NC6xwCQvgf"
1276002023385726978,0,@SteveRustad1 The top 3 states with the highest coronavirus deaths are run by democrats ( 8 of 9 are democrat run). The democrat governors said that patients that tested positive for the virus had to be accepted by the nursing homes thus causing thousands of deaths
1262206318514966529,0,@StillKel because cuomo and de blasio sent people with coronavirus  back to nursing homes instead of to a hospital where there was plenty of empty hospital beds because trump built hospitals and sent hospital  ships and workers to new york but the dumbasses didn't use them
1261959670421479426,4,"@SundayTimesZA But the Disaster Management Act was not formulated for covid-19, it's been existing. Have they been sleeping on the job? As opposition you are supposed to analyse bills before they are signed into legislation."
1300462944728219648,0,@SusanColantuono @aravosis Susan I’ve been asking myself that same question! Trump left Kushner in charge of a Covid19 plan. Once they realized it was hitting blue states and low income areas they decided that was their plan. Just let them die. Unbelievably cruel. @jaredkushner
1254093492067983367,7,"@SutharLab hey
(this is not about job application) is there any official way or contact info to share some info about helping covid19 cases to universal organizations?(to test and share to all without personal usage for specific organizations or persons)
thanks in advance"
1250533508021436421,4,"@Sweeterthanlyfe @IlhanMN Canada is doing a great things, but remember the stimulus packet in Canada are for those who lost their job bc of covid 19. Those still working don't get anything. In the US whether still working or not gets the money"
1257487971701256192,2,"@SwftCoin Due to covid 19 worlds economy turn down and most of your traffic come from USA , Do you have any plan to develop #SWFTC  in Asian countries?

@Jxoncry 
@Mohin8900 
@Adnan01999 

#Binance #blockchain #AMA #SWFTC #voteSWFTC"
1261517910620733440,2,"@TContreras02 @lifesongpat @sophiajunee @CoachGregoryFLC My daughter can’t have her needed surgery because of covid 19. She’s been in intense pain. I lost my job due to this, I can’t afford health insurance, I can’t afford my daughters surgery now… are you going to pay for it? Or is my job I can’t work at going to pay for it? Exactly."
1260956711067795456,1,"@TVZone_ 'cost cutting due to the Coronavirus crisis'....CCHQ has the BBC's testicles in a vice, they want a Fox News that supports the Tories and wall-to-wall Murdoch TV. We're well on the way to Walmart Chicken eating Trumpland where God help you if you haven't got a decent job."
1275995074816626688,1,"@TaiDecker @InfoWarrior0468 @Metal4life6 @AC360 @AndrewYang @realDonaldTrump @POTUS44 And how the hell is “kung flu,” not racist? We already have the “Chinese virus,” which has already started several instances of hate towards our Asian American community. Might as well say “Ching chong chang,” isn’t racist too? Try again. https://t.co/JmyT2BgtxY"
1293309103385829383,4,"@Takethecrazyaw1 @SpeedDemon0To60 @GovRonDeSantis Not true. Record unemployment in the Black, Latino and Asian communities under Trump. I should know, I'm Latino. Biggest economic gains and GDP output under Trump as well. The coronavirus isn't Trump's fault, blame China for that. I bet you didn't turn down your stimulus check."
1258551834945269761,4,@TaraGranahan I have never been so disappointed in our government. They did a huge disservice to people on the front lines. Where is the hazard pay for everyone working in hospitals? Nursing homes? Those taking care of Covid-19 patients should be compensated for their duty.
1262549095584985088,0,"@TeamCavuto @GovParsonMO Neil Cavuto needs to be removed from Fox.. even I took hydroxychloroquine for 10 days as a preventative I was exposed to somebody who had the Coronavirus and here I am and they are dead too bad nobody told them about hydroxychloroquine oh, the poor SOB would still be alive"
1252534426531069952,2,"@TeamGivingCom Hey, looking for assistance with groceries and rent.  I lost 2 jobs due to Covid-19 and i’m having trouble providing for my disabled father. I’m a full time college student, and can prove what’s necessary. My cashapp is $TrueT21
Paypal: https://t.co/JI1zsWhs2n 
Venmo: Tara-True-1"
1259961843050852352,7,@TeamGivingCom please can someone help me...my dad recently passed away from the covid-19 virus plus I just lost my job and we are struggling with bills and food...if you can help please it would make things a little bit easier. All I have is Paypal. https://t.co/2n94eB4wzD
1261103356866633728,2,"@TeamPelosi @KHMakerD #KingTrump here is todays reality check for You...
35M+ unemployed
Economy is in the crapper
85K dead and #coronavirus not going away
You gave more stimulus to the rich than the Poor
People are starving
You are not above the Law

#Trump #COVIDー19 #TrumpDepression"
1262430723350450178,1,@TeamTrump @realDonaldTrump It took Trump 2 months to admit the coronavirus was real and not a “hoax” as he called it. He’s done a terrible job dealing with it for our country.
1298098122480947200,2,@Tejasvi_Surya Sir....due to covid19 I had lost my job....pls help me to secure a job....sir your one RECOMMENDATION can change my whole life...
1277433766164791296,0,@TeresaShank5 @DonLitt12482658 @MarkJam92731126 @johncardillo Did you know that if you die of terminal cancer or in hospice and test positive for Covid 19 you are counted as a Covid 19 death? Did  you know that over 50% of Covid deaths occurred in Nursing Homes and LTC facilities?
1242332230627651585,1,"@Teri_Kanefield @DemWrite is this where trump and #FoxNews propaganda is heading -- The economy over people's lives?? 
Here it is: #Murdoch media:

""Telegraph journalist says coronavirus ‘cull’ of elderly could benefit economy"""
1300902920746041345,6,@TerriAWilliams1 @sherronhope @JackPosobiec When Coumo crammed all his covid-19 patients into his nursing homes he wound killing alot of them. Trump had a hospital ship in waiting but Coumo chose the nursing homes.Had patients in gurnees in the halls. All died so unneccernily! Its like the leftist know better than anyone!
1277322442118238212,0,"@TexasTribune @Mike_Pence @GregAbbott_TX Yeah sure, great job Abbott. Coronavirus rising in all major counties. No face mask 😷 mandatory."
1293571731672764424,1,@TheAmerica501 @_Future_Ghost_ —government and not the fault of American citizens who became the target of many hate crimes. The coronavirus has just further normalized the racism against Asians. Also fuck you :)
1249167663336763393,1,"@TheBlackChannel isnt Covid-19 just laying bare to the world the illusion that white supremacy really is ?  The whole system shut down overnight . Guns couldnt stop it . Whites see that . 
Only Blacks believe in white supremacy.
*psst - whites are learning from asians."
1251518843257675776,1,"@TheDemocrats 1. Racism is reprehensible.
2. Chinese is a nationality not a race. If you are an American of Asian descent from any country, you are American.
3. There are great Chinese people, but the CPC are not good guys.
4. The CPC continues to lie to the world about the Corona virus."
1294072309142052864,0,"@TheDemocrats @JoeBiden @KamalaHarris Coronavirus is a 99.7% recovery rate, the Dems &amp; CNN want race wars, they want us divided, they want to expand a virus that is not as even harmful as flu

THE TESTING IS MANIPULATED..FALSE POSITIVES GALORE!-!-!-!-!"
1260517085865803777,7,"@TheDeverakonda anna due to covid 19 
No work from last 2 months  and no money anna plz help me anna"
1301737365006770177,0,@TheGagaHeaven omgggg a fellow asians purr...... 😍😍😍😍 pls visit my country we have so many covid 19 here 😍😍
1303404946268794883,2,"@TheGreenDevil20 @Doublejayz72 @wefollowunited @knaggsy097 @StretfordEnd_10 @ItsYouJuan8 @United4Life14 @jonmikesav8 @kierhan21 @CantonaCollars @bestcanton7 There is no money bro
There is covid-19. Not their fault. They are trying their best"
1269964702941171712,0,@TheJoyCircuit77 @rightNtruthMat @JoeBiden Protest in all states. Covid 19 still climbing in red states. Economy was not booming before pandemic (economy and stock market are two different things). We took a step with China. Illegal immigration was not halved. Unemployment just went up for African Americans and Hispanics.
1288528908149837836,2,"@TheKamovo @LynnIsOverIt @ACT Really? Procrastinate? I was supposed to take one in March, but the coronavirus wiped that out. How about the one in June I tried applying for the MINUTE my counselors told me it opened? Full. I did the one for July, but I CANT SEE MY SCORES DUE TO THE SHITTY JOB OF A CORPORATION"
1301910186911653888,1,@TheLeoTerrell @FoxNews @realDonaldTrump @DailyCaller @seanhannity @OANN As More black Americans are dying from Covid19 Out of proportion to other ethnic groups (Including Herman Cain).   good Job Uncle Tom! #BlackLivesMatter
1262321384585396224,2,"@ThePeoplesAlte1 @Ed_Miliband Really! We were making so much progress in cutting carbon emissions pre- coronavirus given the urgent race against time - weren't we? The fear is that the Government, in its panic to 'fire up' an economic recovery, will further de-prioritise this agenda."
1249444436007780352,1,@TheRevAl Dr. Fauci won’t tell you that minorities are genetically predisposed to have kidney problems. I will. Kidneys are the basis for all the underlying causes of death in Coronavirus. People dont know that kidney damage/disease is both the cause and
1249444101180674048,1,"@TheRevAl the coronavirus pandemic isn't more dangerous for minorities, it's more dangerous to poorer communities. It's an economic issue not a racial issue. Where I live, communities like l
La Jolla are ghost towns at night and lower-income communities have a lot of activity"
1301613042128494592,0,@TheRightMelissa @realDonaldTrump Or this Cheeto in office can focus on the country which includes the 180k American lives lost as a result of poor Covid19 response. Or the millions of unemployed Americans. Or the poor economy. Should I keep going?
1281763357817634818,0,@TheScandiLady @NYGovCuomo And you clearly are indoctrinated. I'm sure you are decimated by the covid-19 patients being sent into nursing homes by Cuomo. Governor DeSantis of Florida set up special nursing homes for covid-19 patients so he didn't have thousands of deaths on his hands like Cuomo
1256274575463034881,1,"@TheSun China Wuhan Coronavirus is mass murder act by Chinese Communist Party government that targets elderly people.
The true target this time is Queen Elizabeth II of England.
Yakuza in Japan always doing the same."
1306983440328384514,1,@TheView @kimKBaltimore So America didn’t do a good job handling the COVID19 pandemic according to @kimKBaltimore? Really? No Kim-TRUMP failed to handle the pandemic. TRUMP downplayed the severity of the coronavirus. America needed leadership &amp; TRUMP failed! Just another GOP liar!
1281742943599104005,4,"@TheWilderThings Hawley need to Shutup &amp; Senate, imagine BP’s having an opinion like how the GOP senate need to put thru all the bills congress have passed &amp; stop holding up the cares act bill for states &amp; millions unemployed. Over 132,000 dead from covid19 no leadership..... https://t.co/EZqT2Oujp1"
1287421032513409024,0,"@Theresemdra @truthroar1 @cjtruth 💥💥What if I told you They knew how to reduce the COV-19 Death rate by over 90%? in Nursing Homes and didn't!!💥💥

80 Patients and Staff Members Come Down with Coronavirus at Texas Nursing Home – Hydroxychloroquine Treatment Saves All But 1 Patient
https://t.co/EY1OElVCyx"
1302301579681333249,0,"@ThomTillis @realDonaldTrump But NC can afford the incompetent Covid-19 response by this administration that’s killed almost 3,000 people to date and doubled the unemployment rate! Great job Senator!"
1284191390134673409,1,"@ThomTillis Tommy, is an ugly racist.  Blames Hispanics for getting Covid19.  Not Trump's incompetence, not the Republican's who kiss his butt.  We are Number one in COVID19 CASES AND DEATHS."
1276326609935630336,1,"@TomCottonAR 
You want deny the vote to half a Million Black Voters in DC
So a White Christian Nationalist, that R means shit
Only win by voter suppression, but you did too good a job 
It is gonna be a the hottest summer on record, with 
Covid-19 killing thousand each week https://t.co/jHjYtgKmlV"
1247652730115670016,1,"@TreyMays This is a thing now? Oh joy. Maybe also consider what proportion of blacks are diabetic, which is the most important factor in the severity of the coronavirus for patients under age 70."
1256762640816394240,1,"@TributeProjects Asians strike again....first coronavirus, now hornets"
1301017750417149956,0,"@TunerWlf Democrats
Funded lab where Covid-19 was made
Disagreed w/travel ban from China
Put Covid-19 patients in nursing homes killing thousands
Excessive lock downs to ruin economy
Allow rioters to destroy their cities
Blame Trump for everything
Does anyone else see something wrong here?"
1248455705905917952,0,"@USCIS U r so disrespectful799 people died 2day in nyc, We are all directly affected by covid19 yet u r posting 4 job How can you expect us to apply for jobs while we are going through hell in NYC job.posting #  CAIES-2020-0001must be cancelled on usajobs U r completely disrespectful."
1287085610868580361,2,"@USDOL CARES Act as well, Covid-19 has caused the rise of freelance writers and journalists."
1287087093697490946,3,"@UbakaOgbogu @AB_Fam_Doc One of the major flaws in the 'herd immunity' is that there is emerging evidence that catching Covid-19 does not provide you with immunity.  If the UCP is so eager why are they not infecting themselves their families, elderly and loved ones and quarantining themselves????"
1285152804793806855,7,@VodafoneIN my father is a senior citizen &amp; your customer since 2009.He bought your sim in UP East (Lucknow) &amp; later moved to Meerut UP West. He want to upgrade from 3G to 4g but retailers say upgrade can only be done in Lucknow. Kindly help a senior citizen in covid-19 situation
1254447477568221189,1,"@WBEZ did the climate of the post-1918/1918 flu pandemic play into the 1919 'race' riots?
will the climate of the post-2020 Covid-19 flu pandemic play into further 'race' riots?"
1287674162870353920,1,@WDRBNews Rv program sat up like sec8 for all the poor n homeless too.  Quit risking ppls lives shoving them in shelters too n them end up gettn covid19.  Them rv dealerships can needs to be in full force n protected n these rvs can be life saviors in emergencies.  DO IT OR ANSWER TO GOD! https://t.co/WSfPjgxBnw
1292648736913596416,4,@WETM18News Where was the hazard pay for essential workers? You forced us to be exposed to covid-19.  You really did not care. That's why I changed my job from essential to nonessential. I want to sit at home and collect money. I can shop whenever I want.
1253003135137779712,1,@WHO @DrTedros Mr.Tedros why don't you resign &amp; go. There are plenty of ppl still left @who to do the justice to the job it deserves. Listening to you on Covid19 must be more painful for patients then diseases itself.
1305685555519172613,4,"@WPatels Millions of Canadians will have lifelong symptoms of #covid19, how will a disabled population be productive? The next lockdown should be the ""big"" stores, give the small stores a chance. Walmart made billions during the lockdown.

#LongCovid 
#cdnpoli"
1284904147934945283,1,@WSJ  Coronavirus was manufactured by America's Establishment to destroy China as economic superpower. Coronavirus is inside job like 9/11 to take Middle East oil. Twin towers were brought down with explosives. Building 7 collapsed without fire https://t.co/WFctsP4dAC
1262547997201772546,0,"@WhiteHouse @realDonaldTrump About 3.28% of Americans have been tested for Covid-19. The US is about 4.25% of the total world population but has almost 30% of the total deaths from Covid-19! 

Yeah....real great job a**holes! GFY"
1300778851807657984,0,"@WhiteHouse @realDonaldTrump Here’s a jarring thought experiment: If the United States had done merely an average job of fighting the coronavirus — if the U.S. accounted for the same share of virus deaths as it did global population — how many fewer Americans would have died?

The answer: about 145,000."
1262401676800978944,6,"@WillRicci .@mcuban
""federal ... program as well as for support for at risk populations including long term care.""

Should we pattern this after @NYGovCuomo ""kill grandma""  policy of sending the #Covid19 directly to nursing homes?"
1261086713662889984,6,"@Willendorf @thejimjams BS Conspiracy theory! Keep in believing a democrat pay for media! Dems want abortions to still go on in all of this, the kill new borns. Dems took people who had Coronavirus and put them in Nursing homes where the seniors,they know are more at risk, they killed the seniors!"
1297216603273166852,0,"@XHNews #Covid19 started in ur backyard, CCP authorities hid the severity, silenced medical people in Wuhan.  Allowed people+flights to leave China to infect other countries, great job you muppets #china @SpokespersonCHN @HuXijin_GT #WuhanVirus #chinavsworld #ChinaVirus @LiuXininBeijing"
1248520896765100033,1,"@XhantiPayi Poverty kills. Desperation drive the vulnerable to crime and suicide. As a united people we need to allocate time and energy to flatten the curve whilst also make provisions for the poor, during and post Covid 19.. It need not be one or the other.."
1248757484828925952,1,"@Yamiche Comments like that is the reason China are kicking foreigners especially blacks out of their homes #ChinaMustExplain. Coronavirus is not a black man virus it started in Wuhan, China."
1266681064619212800,0,"@YohLee4 @sylarcode1 @nytimes Such a bad job Taiwan did with the Chinese virus. Hahahahahaha You would stop being a stupid Communist slave to the CCP. I correct 442 cases with 7 deaths. Hahahaha one of the best on the planet. And you know why it was, why they never believed in WHO or CHINA. https://t.co/kKHXlcbbpW"
1301731296498970624,2,"@Yolantacupples @GideonCRozner The sort of people supporting coppers, are those that have a job, often now with higher pay because of covid19, working in Health, Policing, and the public service."
1260242721886867458,4,"@YourFriendZippy The Coronavirus Aid, Relief, and Economic Security Act (H.R. 748), also known as the CARES Act.

 Joe Courtney (D-CT) on January 24, 2019 although the bill was amended before it was passed.

Jan 24th 2019 ... eh?"
1296423632189689856,1,@ZBCNewsonline @nickmangwana Selective application of the law. Inter-city travel is still banned but @GGuvamatanga a senior government official and his family flew to falls for holiday in celebration of his recovery from covid-19. How convenient ......
1283495835867795458,1,@ZabuzaTheMist @LisaMor85683799 @MakeItRayn_ Trump is the definition of racist...First off he called the corona virus things like the Chinese virus to insult Asians...
1296866511362105345,4,"@Zigmanfreud A President Biden may need to keep the mask mandate in order to trade it for people taking the Covid1984 vaccine, 
 
...along with keeping your job, your healthcare or leaving your house.
  
Any  Coronavirus Deniers would get the Covid19 Pill mandate.
  
https://t.co/QtgglVyapV"
1285338344701009922,1,"@ZubyMusic Why is #TheLeft pretending #Coronavirus isn't the China Virus, isn't that where it originated, will they be renaming the

Black Death 1347-51
Spanish flu 1918–20
Asian flu 1957–58
Hong Kong flu 1968–1969
H1N1/09 flu pandemic 2009–10
Russian flu 1977–1978
Swine Flu 2009"
1247671529451577345,0,"@_Lesbyterian @MarissaEsque Let’s wait for the facts to come out I guess. How many African American deaths are healthy vs underlying health conditions, which 99.9% is the cause of covid 19 death"
1248090620381532163,4,"@_N_E_W_2 @LazyMeatball @AOC I don’t think it’s right, when an old woman living alone and living on Social Security, gets a stimulus check!  She didn’t lose a job, and she’s still getting her whole social security check!  She has lost nothing b/c of Covid 19!  Why should she get extra money?"
1304722453986410497,2,"@_iniedo I lost my job due to the covid19, there is no money for food, I'm struggling to get another job and i barely have money to transport myself to interviews giving the increase in transportation. #MyEcurrencySpecialDeals
Any amount will go a long way."
1286831718859599872,1,@_montoni But blacks are also catching coronavirus more. I wonder why 🤷‍♂️
1261388898434867201,0,"@afneil Until we have a full year we wont really be able to compare... It might be the case that mant of the elderly who have sadly died, would hace died anyway. Although the graph shows its not unusual too have similar death rates without covid19 this time of year. https://t.co/jz9Mcq4wHT"
1297691634960945153,0,"@africaninSF @kayleighmcenany The bodies in the refrigerated trucks in NY was Cuomo’s falt, he shouldn’t have put Covid-19 patients in nursing homes. It was the Democratic Party’s falt, to start having all the hospital’s call everyone’s death a Covid-19 death, so the hospitals were killing patients on ventila"
1293371606019039234,1,@aightimmagonap they literally said “a look coronavirus man” just because he’s asian...that’s racist are you dense? How do you condone racism against Koreans but like Japanese cartoons...
1281644101167755264,2,"@alanskerritt @ShaneBeattyNews #transport - #Ireland 
#facemasks

Ooo how long before the likes of @NBRU_DUBLIN @DermotLeary are moaning about the huge level of debt/job losses @Buseireann &amp; @IrishRail have due to running their service massively undercapacity during #covid19 ; 🤫 @cathmartingreen @TFIupdates https://t.co/MDOEuV3NAG"
1244581173742825472,4,"@albericie @DeloitteAUS @QandA Over the 6 months these payment plans apply, the new ""job keeper' payment announced today, would actually put less money in some people's pockets, compared to the jobseeker + corona supplement payment plan. #doyoursums #covid19 #qanda"
1260887391205818368,6,"@alexsalvinews @OANN Mar 2 Cuomo said, we are going to have a special effort for our nursing homes.

Apr 26 the special effort happened, he sent patients with the Coronavirus to nursing homes 

May 5, more than 4,800 people have died in nursing homes in NYS"
1276872966190632960,0,@allanoc1 @One_Matty_Ice @HKrassenstein @realDonaldTrump Healthcare workers wear masks the moat often and have the highest transmission rate of covid-19 which has lead to thiusands of deaths in nursing homes
1254070401203871744,0,@allisonpearson @AlexHeffron88 @queen_boudica_ But most of the elderly and vulnerable being sheltered rely on carers to support them. And those carers are more likely to catch coronavirus and pass it on to those they are caring for if selfish friends of yours decide it's fine for them to flout lockdown rules.
1295282631752462338,0,"@allthebest90 @IanMurrayMP I ask again ,who is responsible for providing PPE to Private Care homes?
Care home owners or the NHS ?
Care home owners make huge profits yet in your assumption its the government's fault so many elderly died in care homes of Covid19 related illness."
1253028540137664512,0,"@annajanejoyner @nplhpodcast @maryannehitt I just finished listening to it myself. You, @maryannehitt and @nplhpodcast team do such an amazing job of editing &amp; weaving the most important parts of our conversation together. Great music too. This is a beautiful Earth day gift as I still recover from covid19!"
1250680619882950657,0,"@aproko_doctor Since,un has given Nigeria donation for the poor,the covid 19 case will soon rise in the north,so that the funds will be for the poor only,they have o or they don't have oo,even their cows will be counted too"
1256339154540957696,2,"@arias_ranson @Dogodve_ Anyone please help me and the kids we need food and groceries. i’m a mother of 4, no more food at home i lost my job since the Covid-19 shit! $50 could do alot right now please we’re really starving Here’s my Cashtag  $Girls423"
1253374553046134784,1,@arslan_hidayat @LadyVelvet_HFQ It's time now for the world to isolate chine for their conspiracy in spreading covid-19 and the crulty done to the poor and helpless  Muslim people in China. All should come together for a good cause for humanity.
1307678860914221056,4,"@aryavansh108 @tavleen_singh @narendramodi @OfficeofUT Govt is doing a fine job of managing response to Covid19 pandemic, with cautious &amp; calibrated steps to control spread &amp; ease economic strain. All parties are cooperating with his Govt, except for one or two former CMs!"
1261804561267818496,2,"@atsudavoh Please boss as a result of this covid19 jobs are not coming forward as a sales person no money, I have being living on debts, please boss help a bro settle debts and small change to feed on please 
$edwardakaz
$edwardakaz
#MyBitsikaStory"
1253336305074757636,0,"@awealthofcs because we've passed the peak of the coronavirus, and the Fed/government has done a decent job supporting the economy. Inflation expectations fell much less compared to 2008."
1276670760690614274,4,"@axidentaliberal @LucyLewis37 @realDonaldTrump Trumps call for the Supreme Court to eradicate Affordable Care Act (Obamacare) flies against public opinion, the majority of Americans supporting it. Who would eliminate healthcare with NO back up plan during a Coronavirus pandemic? An incompetent race-baiting, xenophobic, bigot."
1247860955960262659,4,"@bachtrack Truth is, the UK Government’s Coronavirus Job Retention Scheme wasn’t designed for businesses like ours where the pandemic results in lots of work but no revenue..."
1293637559466172416,1,"@barlowcr @ThomasJTobin1 You can’t call yourself a Christian and you can’t follow Matt 25:31-46 (go look it up). Tell me if your Lord, Trump follows that as well besides being “anti killing babies” but is ok sacrificing old people (like you) and school children vs. covid19 for the sake of economy. 🤷🏻‍♂️"
1263556948923998208,0,"@bbcquestiontime @BBCOne The poor, the vulnerable (elderly/underlying conditions) and BAME are more affected by covid-19. As we ease lockdown what measures does the government of UK has in plan for BAME population and the poor people (including the homeless)?"
1255074261007585280,0,@bdly25 @elrington1952 @benjenkers @BBCBreaking If you die in hospital or a care home then they automatically put on the death certificate coronavirus it's a easy cop out as they don't have a autopsy now my mother was in a care home and I've seen how unclean they are and how the staff treat the old people
1260622706396938240,5,@bellaryvartha @BallariSp @DIPR_COVID19 @CMofKarnataka @sriramulubjp @AnandSingh_hpt @AnandSinghBS Commendable job by District and Taluk administration. I pray Hospet shouldn't be affected by Covid 19 in future also.
1257479145430216704,0,@benshapiro I'm sure Liberals are probably going around infecting people like Como putting sick coronavirus patients what's the elderly and they want the number to go higher so they can use it for political propaganda
1258475322833612801,1,"@benshapiro This is from NEJM from seven weeks ago. Check the last paragraph. Covid-19 is the Ebola of the rich. Centralization (hospitals, nursing homes) is what enables the viral spread. Not a doctor but this was a warning that wasn't acted on. https://t.co/CXnuVBOBSe"
1308298779670409216,4,"@betseyjnelson @16Rubytuesday7 Betsey, the GOP is now the party of Trump. The GOP led Senate refuses to pass the Heroes Act to give much needed help to suffering Americans and quickly ran off to vacation with no replacement bill. They loaded a bill called the Covid19 bill with billions in military spending &amp;"
1250371619656273920,1,"@betsieboom @Greaseproofpap1 Precisely. #ToryGenocide is political, and has been for 10 long, bloody years. #Covid19UK #coronavirus #austerity #disabled #WednesdayMotivation to sack #BorisJohnson https://t.co/cbf7GRboym"
1287317434949611522,0,"@billygoatideas Johnson could die of coronavirus tomorrow, and his new and less charasmatic replacement could hold an election in September and give Starmer a minority government.

If 2016 taught us anything above all elese, it's never rule anything out."
1298554254982959104,0,"@bladwa999 @aithal86 @Swamy39 @PMOIndia The country is in deep shit with 30 Lakh Covid19 cases, increasing deaths, GDP all set to go down by negative 10%, crores of job losses and millions in distress due to floods in Bihar, Assam, UP but PM of India is busy with his own crap photoshooting &amp; PR activity"
1292887089994854400,0,"@bobbyco @CAgovernor @GavinNewsom WHAT PART OF 0% can't you understand?

Covid deaths=0.03% of CA population, mainly FRAGILE ELDERLY and IMMUNE COMPROMISED in nursing homes.
NOT 50%
NOT EVEN 1%

Covid PASTcases+""spikes"" inflated by testing
=1.35% of CA pop
=NO PUBLIC HEALTH RISK!

#coronavirus #MaskUp #WearAMask https://t.co/9r9xPinjVb"
1251472563672215553,7,"@bobbywhithorne
Please help me My job for Covid-19 is off, I have nothing to eat at home.
 https://t.co/b4yggDHnrd"
1277153867415924736,2,"@boko_vuyo @plessisFerb @DrZweliMkhize It doesn't mean they are excluded, there is no money to buy proper PPE for staff and no one is willing to die because you only live once. This was properly planned global pandemic to end it like this. It's matter of stay safe, self isolate and fight back to Covid19."
1250725263178162176,1,"@bonglez It is a narrow focus in my view,the crisis chose no race.we can't criticise Trump for using race against Tedros and praise SA government for  using the same race to prioritise blacks over whites in the wake of this Covid 19."
1276780982235025409,0,@bopinion @drninaansary CDC had faulty tests.Democratic governors sent covid 19 patients back into their nursing homes to infect many others.More than 55% of  deaths in NY &amp; NJ were in Nursing Homes! Also local health depts never stockpiled PPE after H1N1. Obama didn’t replenish fed. stockpiles either.
1306647808724803584,0,"@brikeilarcnn @cnn 1st Chinese travelers, then only the elderly, then the sick, then young people, then children...will UK come out and say that pets are now transmitting the novel coronavirus. Get a mask for your dog, horse or cat."
1308919885859258368,0,"@bruinfan27 @huntoon23 @CNN @realDonaldTrump I read yesterday that 42% of deaths were related to nursing homes. Then if you subtract all those deaths, like car accidents, heart attacks, suicide, George Floyd, that had covid-19 but it was not the cause of death. Imagine what the number would be"
1257268387400552449,2,@btsportfootball @btsport Covid-19 has kept him in a job. Abject failure.
1307034911300349953,2,"@buypowerng pls friends help a shattered, depressed and failed mum, life is useless if I can't afford indomie for my son,Been a single mum n lost my job becous of covid19 is like hell,pls help me with 200 to feed him, today is important than 2moro.God bless u"
1253055568522227712,0,"@calanais56 #WHO stated those around 65 were at risk

UK’s Covid-19 policy ‘could be putting people aged 60-69 at increased risk’ https://t.co/RrsixXnuU1 via @yahooNewsUK"
1276415334803623938,0,"@callum6052 @abcnews Now Covid 19. So far, 103 deaths here. Predominantly elderly and vulnerable. Severe restrictions and no vaccine. ""Apparently"" deadlier and more contagious. Vaccine arrives - life normal. Now, will more or less lives will be lost when this happens, and will you feel guilty?"
1289264332543414272,1,"@caroleetag @_SJPeace_ RACIST AMERICA AND HOW CAN  ISLAM SOLVE IT!
“ #AMERICA NEEDS TO UNDERSTAND ISLAM,
BECAUSE THIS IS THE ONE RELIGION THAT ERASES FROM ITS SOCIETY THE RACE PROBLEM.""
― MALCOLM X
#BlackLivesMatter
#GeorgeFloyd
#BlackLivesMatters
#minneapolisriots
#COVID19
#coronavirus https://t.co/kkN9jHAEhz"
1248521664167624704,2,@carozznanzeh99 @famousbigsexy @benwegmann Single mom lost my event planning job because of Covid-19. I could use the help with groceries and meds PayPal tanyar299@gmail.com
1286536297369210880,0,"@cbensonofficial @jabs611 @NYGovCuomo @realDonaldTrump @OANN @ChanelRion Because he’s evil. All of these democrat controlled cities and states are controlled by pure evil. Why else would Wolf, Newsom, Murphy, Whitmer and nipplerings Cuomo place covid19 infected patients back into nursing homes accounting for more than half the deaths in New York alone"
1282937396393369600,5,@chaoscorp37 @lewdnesss_ Thank you just stopping by and say hi mean the most but 30 bits will be very helpful towards my first baby daughter since I am unemployed atm cause I have lost my job and it's hard to find a job cause of the covid19 ya know
1267155988575973376,0,"@charliekirk11 @ManUtd0114 And less taxes.
More senior citizens population and less death from the Chinese Virus."
1251483103840927744,4,"@charliekirk11 @realDonaldTrump This is your reminder that the senate republicans added a $90 Billion tax break to millionaires in the Covid-19 relief fund after Trump removed IG overseeing the package, which is the equivalent of an average $1.2 million stimulus check, and Mitch is still in charge."
1298267516712521736,2,"@chidinmaekile 50k, this will help a long way, my shop is empty, I sell babies clothes, since my husband lost his job due to covid 19 that's where we have been feeding from, the shop is empty and we starve almost everyday , it's will help resurrect it ,i have faith  #DuluxUnmaskChallenge"
1306992064954064897,2,"@chidinmaekile I lost my job due to the covid19, there is no money for food, I'm struggling to get another job and i barely have money to transport myself to interviews giving the increase in transportation. #MyGalaComboChallenge
Any amount will go a long way.'"
1294724443781160964,1,"@chriscrss @Our_DA @jsteenhuisen You are right non whatsoever, but I've never met a party that has no regard for a black life and the poor like the DA...extremely heartless.

Had it been that the DA was governing I'm telling you we would be counting millions of deaths due to Covid-19, majority blacks"
1244106215598116864,0,"@chrislhayes Who we? 
You mean people on frontlines are doing a worse job to contain the virus? They are doing their best. You mean people in #shelterinplace are doing a worse job to contain #covid19? How best to do the job? The US is transparent on mortality rate. https://t.co/Ma0bPvbt8h"
1247655254503505920,0,"@chucktodd @MSNBC @AriMelber The reason blacks and browns are getting this virus more is because they are much more giving of hugs, and back pats, etc.  Much more physical than white folk. Sad that their affection is hurting a culture. #Coronavirus"
